ID produktu SKU	Meno produktu	Kategória	E-shop cena (MJ) v €	MJ	Cena pred akciou	Cena 1kg	Bal (MJ)	MOQ (MJ)	Balenie (ks)	Hmotnosť (MJ)	Hmotnosť (bal)	Doprava	Cena dopravy v €	Návin	Hrúbka	Šírka	Šírka po rozložení	Obvod	Farba	Text	Hmotnosť dutinky	Nosnosť	Prieťažnosť	Objem	Vlastnosť	Vonkajšia dĺžka	Vonkajšia šírka	Vonkajšia výška	Vnútorná dĺžka	Vnútorná šírka	Vnútorná výška	Vrstvy papiera	Skupina	Súvisiaci produkt 1	Súvisiaci produkt 2	Súvisiaci produkt 3	Súvisiaci produkt 4	Súvisiaci produkt 5	Popis produktu / Podkategórie
99001561	"Stretch fólia 500mm 23μm 1,5kg netto "	"Ručná stretch fólia 100, 125, 250mm Transparetná"	2.9000	ks	2.9000		6	6		1.7	11	1		140m	23μm																								1-1 Stretch fólia
99001592	"Stretch fólia 500mm 23μm 2,1kg "	Ručná stretch fólia 500mm Transparentná	3.4000	ks			6	6		2.1	13	1		135m	23μm	500mm			Transparent		700g													99001740	99000241	99001296	99000086	99000556	1-1 Stretch fólia
99001296	"Stretch fólia 500mm 23μm 2,1kg Čierna"	Ručná stretch fólia 500mm Farebná	3.8000	ks			6	6		2.1	13	1		135m	23μm	500mm			Čierna		700g													99001740	99000241	99001592	99000086	99000556	1-1 Stretch fólia
99005159	"Stretch fólia 500mm 23μm 2,1kg Biela"	Ručná stretch fólia 500mm Farebná	4.2000	ks			6	6		2.1	13	1		135m	23μm	500mm			Biela		700g													99001740	99000241	99001296	99000086	99000556	1-1 Stretch fólia
99001053	Stretch fólia 500mm 17μm 300m 	Ručná stretch fólia 500mm Transparentná	4.1000	ks	4.6000		6	6		2.1	15	1		300m	17μm	500mm			Transparent		240g													99001740	99000241	99001296	99001592	99000556	1-1 Stretch fólia
99001246	Stretch fólia 500mm 20μm 300m	Ručná stretch fólia 500mm Transparentná	5.4000	ks			6	6		2.78	17	1		300m	20μm	500mm			Transparent		240g													99001740	99000241	99001296	99000086	99000556	1-1 Stretch fólia
99002526	"Stretch fólia 500mm 23μm 1,9kg  "	Ručná stretch fólia 500mm Transparentná	3.1000	ks			6	6		1.9	12	1		115m	23μm	500mm			Transparent		700g													99001740	99000241	99001296	99000086	99000556	1-1 Stretch fólia
99001899	Stretch fólia 500mm 23μm 250m 	Ručná stretch fólia 500mm Transparentná	4.9000	ks			6	6		2.65	16.5	1		250m	23μm	500mm			Transparent		240g													99001740	99000241	99001296	99000086	99000556	1-1 Stretch fólia
99000919	"Stretch fólia 500mm 30μm 2,1kg"	Ručná stretch fólia 500mm Transparentná	3.6000	ks			6	6		2.1	13	1		105m	30μm	500mm			Transparent		700g													99001740	99000241	99001296	99000086	99000556	1-1 Stretch fólia
99000086	Stretch fólia 100mm 20μm 150m	"Ručná stretch fólia 100, 125, 250mm Transparetná"	0.6500	ks	0.7500		50	50			17	1		150m	20μm	100mm			Transparent															99001187	99003300	99001592	99000208	99000556	"1-1-3 100mm, 125mm, 250mm ručná stretch fólia"
99001238	Stretch fólia 100mm 20μm 150m s rúčkou	"Ručná stretch fólia 100, 125, 250mm Transparetná"	0.8000	ks			27	27			11	1		150m	20μm	200mm			Transparent															99001187	99003300	99001592	99000208	99000556	"1-1-3 100mm, 125mm, 250mm ručná stretch fólia"
99000286	Stretch fólia 125mm 20μm 150m	"Ručná stretch fólia 100, 125, 250mm Transparetná"	0.8500	ks			34	34			15	1		150m	20μm	125mm			Transparent															99001187	99003300	99001592	99000208	99000556	"1-1-3 100mm, 125mm, 250mm ručná stretch fólia"
99001036	Stretch fólia 125mm 20μm 150m s rúčkou	"Ručná stretch fólia 100, 125, 250mm Transparetná"	0.9000	ks			20	20			16	1		150m	20μm	230mm			Transparent															99001187	99003300	99001592	99000208	99000556	"1-1-3 100mm, 125mm, 250mm ručná stretch fólia"
99000788	Stretch fólia 250mm 23μm 135m	"Ručná stretch fólia 100, 125, 250mm Transparetná"	1.8000	ks			12	12			13	1		135m	23μm	250mm			Transparent															99001187	99003300	99001592	99000208	99000556	"1-1-3 100mm, 125mm, 250mm ručná stretch fólia"
99003300	Stretch fólia 100mm 23μm 150m Čierna	"Ručná stretch fólia 100, 125, 250mm Čierna"	0.9000	ks			50	50			19	1		150m	23μm	100mm			Čierna															99001187	99000086	99001592	99000208	99000556	"1-1-3 100mm, 125mm, 250mm ručná stretch fólia"
99003407	Stretch fólia 100mm 23μm 150m s ručkou Čierna	"Ručná stretch fólia 100, 125, 250mm Čierna"	1.0000	ks			27	27			12	1		150m	23μm	200mm			Čierna															99001187	99000086	99001592	99000208	99000556	"1-1-3 100mm, 125mm, 250mm ručná stretch fólia"
99004529	Stretch fólia 125mm 23μm 150m Čierna	"Ručná stretch fólia 100, 125, 250mm Čierna"	1.2000	ks			32	32			15	1		150m	23μm	125mm			Čierna															99001187	99000086	99001592	99000208	99000556	"1-1-3 100mm, 125mm, 250mm ručná stretch fólia"
99004451	Stretch fólia 125mm 23μm 150m s rúčkou Čierna	"Ručná stretch fólia 100, 125, 250mm Čierna"	1.3000	ks			20	20			14	1		150m	23μm	230mm			Čierna															99001187	99000086	99001592	99000208	99000556	"1-1-3 100mm, 125mm, 250mm ručná stretch fólia"
99001361	Stretch fólia 250mm 23μm 135m Čierna	"Ručná stretch fólia 100, 125, 250mm Čierna"	2.2000	ks			12	12			13	1		150m	23μm	250mm			Čierna															99001187	99000086	99001592	99000208	99000556	"1-1-3 100mm, 125mm, 250mm ručná stretch fólia"
99004642	Stretch fólia 500mm 8μm 550m	Ručná stretch fólia 500mm Transparentná	6.8000	ks			6	6			14	1		550m	8μm	500mm			Transparent															99001740	99000241	99001296	99000086	99000556	1-1-4 Viacvrstvové stretch fólie / Superstretch
99004592	Stretch fólia predpätá 425mm 7μm 600m	Ručná stretch fólia 500mm Transparentná	5.1000	ks			6	6			13	1		600m	7μm	500mm			Transparent															99001740	99000241	99001296	99000086	99000556	1-1-4 Viacvrstvové stretch fólie / Superstretch
99000644	Stretch fólia strojová 500mm 17μm 150%	"Strojová stretch fólia 100, 125, 250, 500mm "	23.6800	ks		1.4800	1	1		16	16	1		1900m	17μm	500mm			Transparent				150%											99001101	99002193	99000454	99005262	99000556	1-1-6 Stretch fólia strojová
99000680	Stretch fólia strojová 500mm 20μm 150%	"Strojová stretch fólia 100, 125, 250, 500mm "	23.6800	ks		1.4800	1	1		16	16	1		1600m	20μm	500mm			Transparent				150%											99001101	99002193	99000454	99005262	99000556	1-1-6 Stretch fólia strojová
99000539	Stretch fólia strojová 500mm 23μm 150%	"Strojová stretch fólia 100, 125, 250, 500mm "	21.6000	ks		1.3500	1	1		16	16	1		1450m	23μm	500mm			Transparent				150%											99001101	99002193	99000454	99005262	99000556	1-1-6 Stretch fólia strojová
99000730	Stretch fólia strojová 500mm 30μm 150%	"Strojová stretch fólia 100, 125, 250, 500mm "	23.6800	ks		1.4800	1	1		16	16	1		1100m	30μm	500mm			Transparent				150%											99001101	99002193	99000454	99005262	99000556	1-1-6 Stretch fólia strojová
99001528	Stretch fólia strojová 500mm 23μm 150% Čierna	"Strojová stretch fólia 100, 125, 250, 500mm "	26.4000	ks		1.6500	1	1		16	16	1		1450m	23μm	500mm			Čierna				150%											99001101	99002193	99000454	99005262	99000556	1-1-6 Stretch fólia strojová
99001262	Stretch fólia strojová 500mm 17μm 250% 	"Strojová stretch fólia 100, 125, 250, 500mm "	30.4000	ks		1.9000	1	1		16	16	1		1900m	17μm	500mm			Transparent				250%											99001101	99002193	99000454	99005262	99000556	1-1-6 Stretch fólia strojová
99001188	Stretch fólia strojová 500mm 23μm 250%	"Strojová stretch fólia 100, 125, 250, 500mm "	30.4000	ks		1.9000	1	1		16	16	1		1450m	23μm	500mm			Transparent				250%											99001101	99002193	99000454	99005262	99000556	1-1-6 Stretch fólia strojová
99003267	Stretch fólia strojová 250mm 23μm 150%	"Strojová stretch fólia 100, 125, 250, 500mm "	8.3850	ks		1.9500	2	2		4.3	8.6	1		1450m	23μm	250mm			Transparent				150%											99001101	99002193	99000454	99005262	99000556	1-1-6 Stretch fólia strojová
99003847	Stretch fólia strojová 125mm 23μm 150%	"Strojová stretch fólia 100, 125, 250, 500mm "	4.2900	ks		1.9500	4	4		2.2	8.8	1		650m	23μm	125mm			Transparent				150%											99001101	99002193	99000454	99005262	99000556	1-1-6 Stretch fólia strojová
99002897	Stretch fólia strojová 100mm 23μm 150%	"Strojová stretch fólia 100, 125, 250, 500mm "	3.9000	ks		1.9500	5	5		2	10	1		720m	23μm	100mm			Transparent				150%											99001101	99002193	99000454	99005262	99000556	1-1-6 Stretch fólia strojová
99002541	Sieťovina 500mm 500m 	Ručná sieťovina	9.9000	ks			8	8		2	17	1		500m		500mm			Transparent															99001101	99002193	99000454	99005262	99000556	1-2-1 Ručná sieťovina
99004048	Sieťovina 600mm 1400m	Strojová sieťovina	51.0000	ks			1	1		9	9	1		1400m		600mm			Transparent															99001101	99002193	99000454	99005262	99000556	1-2-2 Strojová sieťovina
99001318	Lepiaca páska 12x66 Akryl Transparent	Štandardné lepiace pásky Akryl	0.1800	ks			144	144			6	1		66					Transparent														99001318	99003252	99005262	99001592	99002775	99001788	2-1 Štandardná lepiaca páska
99002013	Lepiaca páska 19x66 Akryl Transparent	Štandardné lepiace pásky Akryl	0.2000	ks			96	96			6	1		66					Transparent														99001318						2-1 Štandardná lepiaca páska
99001338	Lepiaca páska 25x66 Akryl Transparent	Štandardné lepiace pásky Akryl	0.2500	ks			72	72			6	1		66					Transparent														99001318						2-1 Štandardná lepiaca páska
99003223	Lepiaca páska 38x66 Akryl Transparent	Štandardné lepiace pásky Akryl	0.3800	ks			48	48			6	1		66					Transparent														99001318						2-1 Štandardná lepiaca páska
99000341	Lepiaca páska 48x66 Akryl Transparent	Štandardné lepiace pásky Akryl	0.4800	ks			36	36			6	1		66					Transparent														99001318						2-1 Štandardná lepiaca páska
99003475	Lepiaca páska 48x66 Akryl Havana	Štandardné lepiace pásky Akryl	0.4800	ks			36	36			6	1		66					Hnedá														99001318						2-1 Štandardná lepiaca páska
99002164	Lepiaca páska 75x66 Akryl Transparent	Štandardné lepiace pásky Akryl	0.6500	ks			24	24			6	1		66					Transparent														99001318						2-1 Štandardná lepiaca páska
99002476	Lepiaca páska 75x66 Akryl Havana	Štandardné lepiace pásky Akryl	0.6500	ks			24	24			6	1		66					Hnedá														99001318						2-1 Štandardná lepiaca páska
99000556	Lepiaca páska 48x66 Hotmelt Transparent	Štandardné lepiace pásky Hotmelt	0.4200	ks	0.4800		36	36			6	1		66					Transparent														99000556	99003252	99005262	99001592	99000341	99001788	2-1 Štandardná lepiaca páska
99000559	Lepiaca páska 48x66 Hotmelt Havana	Štandardné lepiace pásky Hotmelt	0.4200	ks	0.4800		36	36			6	1		66					Hnedá														99000556						2-1 Štandardná lepiaca páska
99002646	Lepiaca páska 75x66 Hotmelt Havana	Štandardné lepiace pásky Hotmelt	0.7500	ks			24	24			6	1		66					Hnedá														99000556						2-1 Štandardná lepiaca páska
99003650	Lepiaca páska 75x66 Hotmelt Transparent	Štandardné lepiace pásky Hotmelt	0.7500	ks			24	24			6	1		66					Transparent														99000556						2-1 Štandardná lepiaca páska
99002175	Lepiaca páska 48x66 Solvent Transparent	Štandardné lepiace pásky Solvent	0.4800	ks	0.6000		36	36			6	1		66					Transparent														99002175	99003252	99005262	99001592	99002791	99001788	2-1 Štandardná lepiaca páska
99003921	Lepiaca páska 48x66 Solvent Havana	Štandardné lepiace pásky Solvent	0.4800	ks	0.6000		36	36			6	1		66					Transparent														99002175						2-1 Štandardná lepiaca páska
99005073	Lepiaca páska 75x66 Solvent Havana	Štandardné lepiace pásky Solvent	0.9600	ks			24	24			6	1		66					Hnedá														99002175						2-1 Štandardná lepiaca páska
99003181	Lepiaca páska 50x50 Solvent Papierová hnedá	Štandardné lepiace pásky Solvent	1.5000	ks			36	36			9	1		50m					Hnedá														99002175						2-1 Štandardná lepiaca páska
99003341	Lepiaca páska 48x66 Akryl Biela	Farebné lepiace pásky 	0.5500	ks			36	36			6	1		66					Hnedá														99003341	99003252	99005262	99001592	99000341	99001788	2-1-4 Farebné lepiace pásky
99001206	Lepiaca páska 48x66 Akryl Žtlá	Farebné lepiace pásky 	0.5500	ks			36	36			6	1		66					Biela														99003341						2-1-4 Farebné lepiace pásky
99001432	Lepiaca páska 48x66 Akryl Červená	Farebné lepiace pásky 	0.5500	ks			36	36			6	1		66					Červená														99003341						2-1-4 Farebné lepiace pásky
99002590	Lepiaca páska 48x66 Akryl Zelená	Farebné lepiace pásky 	0.5500	ks			36	36			6	1		66					Zelená														99003341						2-1-4 Farebné lepiace pásky
99002775	Lepiaca páska 48x66 Akryl Modrá	Farebné lepiace pásky 	0.5500	ks			36	36			6	1		66					Mondrá														99003341						2-1-4 Farebné lepiace pásky
99005024	Lepiaca páska 48x66 Akryl Čierna	Farebné lepiace pásky 	0.5500	ks			36	36			6	1		66					Čierna														99003341						2-1-4 Farebné lepiace pásky
99002045	Lepiaca páska strojová 48x990 28μm Havana	Strojové lepiace pásky	9.2000	ks			6	6			13	1		990m		48mm			Havana															99001592	99001257	99000539	99001878	99002193	2-1-5 Strojové lepiace pásky
99002914	Lepiaca páska strojová 48x990 25μm Trasnparentná	Strojové lepiace pásky	8.5000	ks			6	6			13	1		990m		48mm			Transparent															99001592	99001257	99000539	99001878	99002193	2-1-5 Strojové lepiace pásky
99001426	Lepiaca páska PVC na podlahy 50x33 Žltá	PVC lepiace pásky na podlahy	3.9900	ks			3	3			1	1							Žltá														99001426	99002272	99001592	99001171	99000341	99000208	2-4 Lepiaca páska na podlahy - PVC
99002397	Lepiaca páska PVC na podlahy 50x33 Biela	PVC lepiace pásky na podlahy	4.5000	ks			3	3			1	1							Biela														99001426						2-4 Lepiaca páska na podlahy - PVC
99001985	Lepiaca páska PVC na podlahy 50x33 Červená	PVC lepiace pásky na podlahy	4.5000	ks			3	3			1	1							Červená														99001426						2-4 Lepiaca páska na podlahy - PVC
99001955	Lepiaca páska PVC na podlahy 50x33 Žlto-čierna	PVC lepiace pásky na podlahy	4.5000	ks			3	3			1	1							Žlto-zelená														99001426						2-4 Lepiaca páska na podlahy - PVC
99002609	Lepiaca páska PVC na podlahy 50x33 Červeno-biela	PVC lepiace pásky na podlahy	4.5000	ks			3	3			1	1							Červeno-biela														99001426						2-4 Lepiaca páska na podlahy - PVC
99001984	Lepiaca páska PVC na podlahy 50x33 Modrá	PVC lepiace pásky na podlahy	4.5000	ks			3	3			1	1							Modrá														99001426						2-4 Lepiaca páska na podlahy - PVC
99001951	Lepiaca páska PVC na podlahy 50x33 Zelená	PVC lepiace pásky na podlahy	4.5000	ks			3	3			1	1							Zelená														99001426						2-4 Lepiaca páska na podlahy - PVC
99001554	Lepiaca páska PVC na podlahy 100x33 Žltá	PVC lepiace pásky na podlahy	9.8000	ks			3	3			2	1							Žltá														99001426						2-4 Lepiaca páska na podlahy - PVC
99004639	Lepiaca páska PVC na podlahy 100x33 Žlto-čierna	PVC lepiace pásky na podlahy	9.8000	ks			3	3			2	1							Žlto-čierna														99001426						2-4 Lepiaca páska na podlahy - PVC
99004490	Lepiaca páska PVC na podlahy 100x33 Červená	PVC lepiace pásky na podlahy	9.8000	ks			3	3			2	1							Červená														99001426						2-4 Lepiaca páska na podlahy - PVC
99003975	Lepiaca páska PVC montážna 19x25 Čierna 	Špeciálne lepiace pásky	1.4000	ks			10	10			1	1							Čierna															99002272	99001614	99005079	99001592	99001762	2-4 Lepiaca páska na podlahy - PVC
99003060	Lepiaca páska PVC montážna 30x33 Žltá 	Špeciálne lepiace pásky	1.2000	ks			15	15			3	1							Žltá															99002551	99002272	99000700	99001288	99001592	2-4 Lepiaca páska na podlahy - PVC
99001287	Lepiaca páska PVC montážna 38x33 Žltá 	Špeciálne lepiace pásky	1.5000	ks			12	12			3	1							Žltá															99001922	99002272	99000700	99001288	99001592	2-4 Lepiaca páska na podlahy - PVC
99001288	Lepiaca páska PVC montážna 48x33 Žltá 	Špeciálne lepiace pásky	1.9000	ks			6	6			2	1							Žltá															99001197	99002272	99000700	99001288	99001592	2-4 Lepiaca páska na podlahy - PVC
99002907	Obojstranná lepiaca páska 25x25	Špeciálne lepiace pásky	1.3000	ks			15	15			2	1																						99001171	99005079	99002272	99003060	99001592	2-5-1 Obojstranná lepiaca páska
99001195	Obojstranná lepiaca páska 38x25 	Špeciálne lepiace pásky	1.7000	ks			6	6			2	1																						99001171	99005079	99002272	99003060	99001592	2-5-1 Obojstranná lepiaca páska
99001171	Obojstranná lepiaca páska 48x25 	Špeciálne lepiace pásky	2.1000	ks			5	5			2	1																						99001171	99005079	99002272	99003060	99001592	2-5-1 Obojstranná lepiaca páska
99005079	Obojstranná lepiaca páska 50x10 s vláknami	Špeciálne lepiace pásky	1.9000	ks			5	5			1	1																						99004480	99001171	99002272	99000700	99002913	2-5-1 Obojstranná lepiaca páska
99004480	Obojstranná lepiaca páska 50x25 s vláknami	Špeciálne lepiace pásky	4.2000	ks			5	5			2	1																						99005079	99001171	99002272	99000700	99002913	2-5-1 Obojstranná lepiaca páska
99001391	Obojstranná lepiaca páska 19x50 penová	Špeciálne lepiace pásky	10.5000	ks			1	1			1	1																						99002907	99005079	99002272	99000700	99003060	2-5-1 Obojstranná lepiaca páska
99002272	Lepiaca páska 50x50 strieborná Duct tape	Špeciálne lepiace pásky	2.5000	ks			3	3			1	1							Strieborná															99000700	99001614	99002913	99005079	99003060	2-5-2 Textilná lepiaca páska
99000700	Lepiaca páska 50x50 pozdĺžne vlákna Filament	Špeciálne lepiace pásky	2.8000	ks			3	3			1	1							Transparent															99002272	99001614	99002913	99005079	99003060	2-5-2 Textilná lepiaca páska
99002751	Lepiaca páska 50x50 pozdĺžne-priečne vlákna Filament	Špeciálne lepiace pásky	3.8000	ks			3	3			1	1							Transparent															99002272	99001614	99002913	99005079	99003060	2-5-2 Textilná lepiaca páska
99001614	Lepiaca páska kobercová 48x10 	Špeciálne lepiace pásky	2.5000	ks			5	5			1	1							Rôzne															99002272	99001592	99002913	99005079	99003060	2-5-2 Textilná lepiaca páska
99003774	Lepiaca páska hliníková 50x50 	Špeciálne lepiace pásky	4.5000	ks			3	3			1	1							Strieborná															99002272	99001592	99002913	99005079	99003060	2-5-2 Textilná lepiaca páska
90002912	Lepiaca páska 25x66 modrá Monta	Špeciálne lepiace pásky	3.4000	ks			3	3			1	1							Modrá	Na okná 														99000700	99002272	99002907	99003060	99001592	2-5-2 Textilná lepiaca páska
90002913	Lepiaca páska 50x66 modrá Monta	Špeciálne lepiace pásky	6.6000	ks			3	3			1	1							Modrá	Na okná 														99000700	99002272	99001171	99001288	99001592	2-5-2 Textilná lepiaca páska
99000753	Krepová lepiaca páska 19x50 60°C	Maskovacia maliarska lepiaca páska	0.3800	ks			48	48			5	1							Žltá															99002550	99001102	99001592	99002108	99003560	2-2-2 Maskovacia maliarska lepiaca páska
99000832	Krepová lepiaca páska 25x50 60°C	Maskovacia maliarska lepiaca páska	0.5000	ks			36	36			5	1							Žltá															99001746	99001102	99001592	99002108	99003560	2-2-2 Maskovacia maliarska lepiaca páska
99002187	Krepová lepiaca páska 30x50 60°C	Maskovacia maliarska lepiaca páska	0.6000	ks			40	40			7	1							Žltá															99002551	99000691	99001592	99002108	99003560	2-2-2 Maskovacia maliarska lepiaca páska
99001252	Krepová lepiaca páska 38x50 60°C	Maskovacia maliarska lepiaca páska	0.7300	ks			24	24			5	1							Žltá															99001922	99000753	99001592	99002108	99003560	2-2-2 Maskovacia maliarska lepiaca páska
99001202	Krepová lepiaca páska 75x50 60°C	Maskovacia maliarska lepiaca páska	1.4400	ks			16	16			7	1							Žltá															99001197	99000753	99001592	99002108	99003560	2-2-2 Maskovacia maliarska lepiaca páska
99000691	Krepová lepiaca páska 50x50 60°C	Maskovacia maliarska lepiaca páska	0.9000	ks			24	24			7	1							Žltá															99001197	99000832	99001592	99002108	99003560	2-2-2 Maskovacia maliarska lepiaca páska
99001102	Krepová lepiaca páska 96x50 60°C	Maskovacia maliarska lepiaca páska	1.9000	ks			12	12			6	1							Žltá															99001197	99000753	99001592	99002108	99003560	2-2-2 Maskovacia maliarska lepiaca páska
99002550	Krepová lepiaca páska 19x50 80°C	Lakýrnická krepová lepiaca páska	0.4300	ks			48	48			7	1							Žltá															99000753	99001197	99001592	99002108	99003560	2-2-1 Lakýrnická krepová lepiaca páska
99001746	Krepová lepiaca páska 25x50 80°C	Lakýrnická krepová lepiaca páska	0.7200	ks			72	72			10	1							Žltá															99000832	99001197	99001592	99002108	99003560	2-2-1 Lakýrnická krepová lepiaca páska
99002551	Krepová lepiaca páska 30x50 80°C	Lakýrnická krepová lepiaca páska	0.9200	ks			60	60			7	1							Žltá															99002187	99001953	99001592	99002108	99003560	2-2-1 Lakýrnická krepová lepiaca páska
99001922	Krepová lepiaca páska 38x50 80°C	Lakýrnická krepová lepiaca páska	1.1500	ks			48	48			7	1							Žltá															99001252	99001197	99001592	99002108	99003560	2-2-1 Lakýrnická krepová lepiaca páska
99001953	Krepová lepiaca páska 50x50 80°C Biela	Lakýrnická krepová lepiaca páska	1.4500	ks			36	36			8	1							Biela															99001197	99000691	99001592	99002108	99003560	2-2-1 Lakýrnická krepová lepiaca páska
99001197	Krepová lepiaca páska 50x50 80°C	Lakýrnická krepová lepiaca páska	1.4400	ks			36	36			8	1							Žltá															99000691	99001746	99001592	99002108	99003560	2-2-1 Lakýrnická krepová lepiaca páska
99001762	Lepiaca páska izolačná 15x10 Izolepa	Špeciálne lepiace pásky	0.3500	ks			60	60			3	1							Rôzne															99000700	99002272	99001171	99001288	99001592	2-2-1 Lakýrnická krepová lepiaca páska
99001348	"PP páska 5x0,45 200mm 7000m Biela"	PP pásky	28.5000	ks			1	1			12	1		7000m	"0,45mm"	5mm			Biela															99001023	99000341	99001592	99000086	99000478	3-A1 PP (polypropylénová) páska
99000107	"PP páska 10x0,45 200mm 3500m Čierna"	PP pásky	25.0000	ks			1	1			12	1		3500m	"0,45mm"	10mm			Čierna															99001382	99000028	99000065	99000050	99000732	3-A1 PP (polypropylénová) páska
99001390	"PP páska 9x0,55 200mm 3200m Čierna"	PP pásky	24.0000	ks			1	1			12	1		3200m	"0,55mm"	9mm			Čierna															99001382	99000028	99001023	99000732	99000050	3-A1 PP (polypropylénová) páska
99000022	"PP páska 10x0,35 60mm 900m Čierna"	PP pásky	8.5000	ks			1	1			6	1		900m	"0,35mm"	10mm			Čierna															99001382	99000028	99000065	99000050	99000045	3-A1 PP (polypropylénová) páska
99001456	"PP páska 12x0,5 200mm 2900m Biela"	PP pásky	25.0000	ks			1	1			12	1							Biela														99001456	99000037	99000030	99000065	99000050	99000045	3-A1 PP (polypropylénová) páska
99000084	"PP páska 12x0,5 200mm 3000m Čierna"	PP pásky	23.0000	ks			1	1			12	1							Čierna														99001456						3-A1 PP (polypropylénová) páska
99000689	"PP páska 12x0,5 406mm 2800m Čierna"	PP pásky	23.0000	ks			1	1			12	1							Čierna														99001456						3-A1 PP (polypropylénová) páska
99003519	"PP páska 12x0,55 200mm 3000m Čierna"	PP pásky	27.8000	ks			1	1			12	1		3000m	"0,55mm"	12mm			Čierna															99000037	99000030	99000065	99000050	99000045	3-A1 PP (polypropylénová) páska
99000018	"PP páska 12x0,7 406mm 2000m Čierna"	PP pásky	23.0000	ks			1	1			12	1		2000m	"0,7mm"	12mm			Čierna															99000037	99000065	99000030	99000050	99000045	3-A1 PP (polypropylénová) páska
99000795	"PP páska 12x0,8 406mm 1800m Čierna"	PP pásky	23.0000	ks			1	1			12	1							Čierna														99000795	99000037	99000030	99000065	99000050	99000045	3-A1 PP (polypropylénová) páska
99000019	"PP páska 12x0,8 200mm 2000m Čierna"	PP pásky	23.0000	ks			1	1			12	1							Čierna														99000795	99000037	99000065	99000030	99000050	99000045	3-A1 PP (polypropylénová) páska
99000277	"PP páska 15x0,8 406mm 1500m Čierna"	PP pásky	23.0000	ks			1	1			12	1							Čierna														99000277	99000039	99000065	99000031	99000050	99000046	3-A1 PP (polypropylénová) páska
99000492	"PP páska 15x0,8 200mm 1500m Čierna"	PP pásky	23.0000	ks			1	1			12	1							Čierna														99000277						3-A1 PP (polypropylénová) páska
99000786	"PP páska 16x0,6 406mm 1800m Biela"	PP pásky	27.5000	ks			1	1			12	1							Biela														99000786	99000039	99000065	99000031	99000050	99000046	3-A1 PP (polypropylénová) páska
99000119	"PP páska 16x0,6 406mm 1800m Čierna"	PP pásky	23.0000	ks			1	1			12	1							Čierna														99000786						3-A1 PP (polypropylénová) páska
99000258	"PP páska 16x0,6 200mm 1800m Čierna"	PP pásky	23.0000	ks			1	1			12	1							Čierna														99000786						3-A1 PP (polypropylénová) páska
99000719	"PP páska 16x0,7 406mm 1700m Čierna"	PP pásky	23.0000	ks			1	1			12	1		1700m	"0,7mm"	16mm			Čierna															99000039	99000065	99000031	99000050	99000046	3-A1 PP (polypropylénová) páska
99002431	"PP páska 16x0,8 406mm 1400m Zelená"	PP pásky	29.8000	ks			1	1			12	1							Zelená														99002431						3-A1 PP (polypropylénová) páska
99002430	"PP páska 16x0,8 406mm 1400m Modrá"	PP pásky	29.8000	ks			1	1			12	1							Modrá														99002431						3-A1 PP (polypropylénová) páska
99002429	"PP páska 16x0,8 406mm 1400m Biela"	PP pásky	27.5000	ks			1	1			12	1							Biela														99002431						3-A1 PP (polypropylénová) páska
99000085	"PP páska 16x0,8 200mm 1500m Biela"	PP pásky	26.9000	ks			1	1			12	1							Biela														99002431						3-A1 PP (polypropylénová) páska
99001333	"PET páska 12x0,6 2500m "	PET pásky	38.0000	ks			1	1			23	1		2500m	"0,6mm"	12mm			Zelená															99000065	99000037	99000050	99004336	99002193	3-A2 PET (polyesterová) páska
99001230	"PET páska 15,5x0,6 2000m"	PET pásky	38.0000	ks			1	1			23	1		2000m	"0,6mm"	"15,5mm"			Zelená															99000050	99000039	99000065	99004336	99000285	3-A2 PET (polyesterová) páska
99001231	"PET páska 15,5x0,7 1750m"	PET Pásky	35.0000	ks	38.0000		1	1			23	1		1750m	"0,7mm"	"15,5mm"			Zelená															99000050	99000039	99000065	99004336	99000285	3-A2 PET (polyesterová) páska
99001332	"PET páska 15,5x0,9 1400m"	PET pásky	38.0000	ks			1	1			23	1		1400m	"0,9mm"	"15,5mm"			Zelená															99000050	99001592	99004336	99002453	99000285	3-A2 PET (polyesterová) páska
99001354	"PET páska 16x0,8 1200m"	PET pásky	38.0000	ks			1	1			23	1		1200m	"0,8mm"	16mm			Zelená															99000050	99001592	99000065	99004336	99000285	3-A2 PET (polyesterová) páska
99003366	"PET páska 16x1,0 1000m"	PET pásky	38.0000	ks			1	1			23	1		1000m	10mm	16mm			Zelená															99000050	99001592	99000065	99004336	99000285	3-A2 PET (polyesterová) páska
99000976	"PET páska 19x1,0 850m"	PET pásky	38.0000	ks			1	1			23	1		850m	10mm	19mm			Zelená															99000050	99001592	99005316	99001592	99002193	3-A2 PET (polyesterová) páska
99000001	PES páska 9mm 500m Tkaná	PES Pásky Tkané	12.0000	ks			1	1			2	1		500m		9mm			Biela															99000325	99001382	99003528	99001592	99000208	3-A3 PES (textilná) páska
99000002	PES páska 13mm 500m Tkaná 	PES Pásky Tkané	18.0000	ks			1	1			4	1		500m		13mm			Biela															99000325	99000037	99003528	99001592	99000208	3-A3 PES (textilná) páska
99000004	PES páska 13mm 1100m Tkaná	PES Pásky Tkané	35.0000	ks			1	1			9	1		1100m		13mm			Biela															99000325	99000037	99003528	99001592	99000208	3-A3 PES (textilná) páska
